date, pm25, pm10, o3, no2, so2, co
2021/3/28, 110, 38, 46, 8, 1, 7
2021/3/29, 116, 26, 35, 13, 1, 7
2021/3/30, 76, 16, 42, 7, 1, 8
2021/3/31, 48, 16, 34, 9, 1, 6
2020/10/1, 64, 30, 63, 3, 1, 3
2020/10/2, 66, 31, 57, 6, 2, 4
2020/10/3, 60, 28, 65, 9, 2, 4
2020/10/4, 53, 36, 65, 4, 1, 4
2020/10/5, 56, 41, 53, 4, 2, 3
2020/10/6, 52, 33, 46, 4, 1, 3
2020/10/7, 51, 37, 56, 4, 1, 3
2020/10/8, 58, 38, 63, 4, 1, 3
2020/10/9, 53, 37, 68, 4, 2, 3
2020/10/10, 59, 35, 61, 5, 2, 3
2020/10/11, 56, 43, 64, 7, 3, 4
2020/10/12, 75, 34, 45, 5, 2, 3
2020/10/13, 55, 38, 59, 5, 1, 3
2020/10/14, 57, 40, 46, 6, 1, 3
2020/10/15, 56, 32, 40, 6, 1, 3
2020/10/16, 55, 35, 48, 6, 2, 3
2020/10/17, 57, 35, 61, 4, 2, 3
2020/10/18, 56, 36, 52, 6, 2, 3
2020/10/19, 58, 30, 43, 5, 1, 3
2020/10/20, 56, 26, 36, 8, 1, 3
2020/10/21, 52, 31, 31, 8, 1, 4
2020/10/22, 69, 48, 53, 7, 2, 3
2020/10/23, 60, 65, 68, 5, 2, 3
2020/10/24, 74, 37, 52, 4, 1, 2
2020/10/25, 54, 32, 52, 6, 1, 2
2020/10/26, 49, 31, 46, 5, 1, 3
2020/10/27, 44, 33, 56, 5, 1, 3
2020/10/28, 50, 37, 48, 6, 1, 3
2020/10/29, 65, 50, 63, 6, 2, 4
2020/10/30, 79, 38, 60, 5, 1, 3
2020/10/31, 55, 40, 52, 11, 2, 3
2020/11/1, 64, 44, 53, 8, 2, 4
2020/11/2, 71, 60, 80, 5, 2, 5
2020/11/3, 105, 49, 60, 5, 1, 3
2020/11/4, 68, 33, 50, 5, 1, 2
2020/11/5, 45, 37, 37, 16, 1, 5
2020/11/6, 58, 41, 37, 10, 2, 5
2020/11/7, 94, 53, 61, 8, 2, 6
2020/11/8, 115, 62, 77, 5, 2, 4
2020/11/9, 82, 46, 54, 5, 1, 3
2020/11/10, 50, 35, 43, 5, 1, 2
2020/11/11, 44, 35, 46, 5, 1, 3
2020/11/12, 51, 37, 49, 6, 2, 3
2020/11/13, 48, 30, 36, 8, 1, 3
2020/11/14, 59, 33, 43, 9, 1, 4
2020/11/15, 65, 38, 50, 9, 2, 4
2020/11/16, 64, 29, 41, 7, 1, 4
2020/11/17, 48, 33, 50, 12, 1, 4
2020/11/18, 60, 29, 32, 17, 1, 5
2020/11/19, 64, 22, 39, 13, 2, 5
2020/11/20, 61, 20, 53, 7, 2, 5
2020/11/21, 38, 27, 56, 10, 2, 4
2020/11/22, 58, 27, 36, 7, 1, 3
2020/11/23, 52, 27, 48, 7, 2, 3
2020/11/24, 50, 24, 39, 8, 1, 3
2020/11/25, 45, 27, 49, 9, 1, 4
2020/11/26, 47, 33, 53, 8, 1, 5
2020/11/27, 57, 28, 45, 9, 1, 5
2020/11/28, 41, 29, 45, 7, 1, 5
2020/11/29, 54, 20, 32, 6, 1, 4
2020/11/30, 39, 29, 30, 6, 1, 4
2020/12/1, 54, 31, 45, 5, 1, 4
2020/12/2, 47, 37, 44, 6, 1, 4
2020/12/3, 71, 30, 37, 7, 1, 5
2020/12/4, 76, 34, 38, 8, 2, 4
2020/12/5, 68, 27, 41, 7, 2, 4
2020/12/6, 50, 30, 41, 8, 1, 4
2020/12/7, 55, 21, 32, 10, 1, 5
2020/12/8, 53, 18, 32, 9, 1, 6
2020/12/9, 52, 29, 27, 14, 2, 5
2020/12/10, 72, 27, 61, 10, 2, 4
2020/12/11, 73, 34, 67, 11, 2, 6
2020/12/12, 140, 45, 50, 9, 2, 6
2020/12/13, 129, 14, 44, 9, 1, 6
2020/12/14, 90, 15, 35, 11, 2, 5
2020/12/15, 44, 12, 26, 9, 1, 3
2020/12/16, 38, 16, 28, 10, 1, 2
2020/12/17, 55, 26, 28, 18, 1, 3
2020/12/18, 66, 27, 23, 15, 2, 3
2020/12/19, 54, 18, 32, 8, 2, 3
2020/12/20, 46, 20, 35, 8, 2, 3
2020/12/21, 51, 24, 39, 9, 2, 3
2020/12/22, 57, 16, 34, 17, 1, 5
2020/12/23, 61, 26, 38, 15, 3, 5
2020/12/24, 106, 41, 41, 11, 3, 3
2020/12/25, 96, 46, 57, 11, 2, 3
2020/12/26, 83, 54, 71, 21, 3, 5
2020/12/27, 129, 42, 44, 11, 2, 3
2020/12/28, 103, 40, 52, 13, 2, 3
2020/12/29, 99, 23, 38, 13, 1, 5
2020/12/30, 65, 27, 37, 6, 2, 3
2020/12/31, 56, 34, 39, 10, 2, 4
2021/1/1, 78, 42, 41, 15, 3, 5
2021/1/2, 94, 40, 45, 12, 2, 5
2021/1/3, 86, 43, 48, 14, 2, 5
2020/7/1, 24, 14, 21, 8, 2, 4
2020/7/2, 22, 12, 19, 6, 1, 4
2020/7/3, 24, 13, 16, 4, 1, 4
2020/7/4, 22, 17, 36, 4, 1, 4
2020/7/5, 36, 15, 31, 3, 1, 3
2020/7/6, 31, 13, 32, 3, 1, 1
2020/7/7, 20, 18, 35, 4, 1, 1
2020/7/8, 39, 19, 24, 5, , 2
2020/7/9, 32, 16, 26, 3, , 2
2020/7/10, 30, 14, 20, 5, 2, 2
2020/7/11, 28, 14, 27, 5, 1, 2
2020/7/12, 37, 27, 55, 8, 2, 3
2020/7/13, 58, 36, 84, 10, 2, 3
2020/7/14, 69, 37, 68, 6, 1, 4
2020/7/15, 94, 25, 51, 9, 1, 3
2020/7/16, 55, 14, 40, 5, 1, 2
2020/7/17, 27, 11, 29, 4, 1, 2
2020/7/18, 24, 10, 22, 4, 1, 2
2020/7/19, 23, 10, 23, 5, 2, 2
2020/7/20, 26, 10, 27, 6, 2, 2
2020/7/21, 23, 9, 21, 4, 1, 2
2020/7/22, 17, 10, 20, 3, 1, 3
2020/7/23, 27, 19, 46, 6, 2, 3
2020/7/24, 36, 19, 59, 9, 2, 4
2020/7/25, 46, 18, 39, 8, 3, 4
2020/7/26, 45, 14, 32, 6, 2, 4
2020/7/27, 31, 12, 29, 7, 2, 3
2020/7/28, 29, 15, 42, 7, 2, 3
2020/7/29, 40, 27, 46, 9, 1, 3
2020/7/30, 48, 26, 45, 5, 1, 3
2020/7/31, 42, 21, 46, 4, 1, 3
2020/8/1, 44, 12, 39, 6, 1, 4
2020/8/2, 18, 13, 26, 5, 1, 3
2020/8/3, 25, 6, 24, 2, 1, 3
2020/8/4, 11, 11, 28, 6, 1, 3
2020/8/5, 24, 13, 36, 7, 2, 2
2020/8/6, 27, 15, 36, 6, 2, 2
2020/8/7, 33, 14, 32, 5, 2, 2
2020/8/8, 26, 24, 52, 7, 3, 2
2020/8/9, 45, 12, 40, 6, 2, 3
2020/8/10, 28, 17, 27, 4, 1, 2
2020/8/11, 26, 10, 28, 5, 1, 2
2020/8/12, 18, 11, 24, 5, 1, 2
2020/8/13, 21, 14, 38, 5, 2, 2
2020/8/14, 29, 24, 53, 10, 2, 3
2020/8/15, 56, 22, 44, 14, 3, 4
2020/8/16, 52, 25, 40, 7, 1, 3
2020/8/17, 50, 22, 37, 5, 1, 2
2020/8/18, 36, 35, 59, 7, 2, 3
2020/8/19, 65, 35, 45, 5, 2, 3
2020/8/20, 71, 27, 40, 7, 2, 3
2020/8/21, 60, 18, 39, 8, 2, 3
2020/8/22, 36, 28, 49, 8, 2, 3
2020/8/23, 62, 21, 43, 8, 2, 3
2020/8/24, 52, 40, 78, 10, 3, 4
2020/8/25, 87, 21, 60, 7, 2, 4
2020/8/26, 51, 12, 34, 4, 1, 3
2020/8/27, 28, 15, 61, 4, 1, 4
2020/8/28, 41, 25, 72, 5, 2, 4
2020/8/29, 63, 23, 48, 5, 2, 3
2020/8/30, 44, 18, 40, 6, 1, 3
2020/8/31, 32, 39, 66, 12, 3, 4
2020/9/1, 71, 43, 119, 14, 3, 6
2020/9/2, 95, 43, 91, 10, 2, 5
2020/9/3, 95, 37, 79, 3, 1, 5
2020/9/4, 80, 27, 89, 6, 1, 4
2020/9/5, 65, 32, 89, 5, 2, 4
2020/9/6, 66, 30, 70, 4, 1, 5
2020/9/7, 66, 18, 47, 8, , 4
2020/9/8, 52, 26, 51, 10, 1, 4
2020/9/9, 63, 19, 39, 8, 2, 4
2020/9/10, 51, 18, 43, 7, 2, 4
2020/9/11, 49, 23, 49, 5, 2, 4
2020/9/12, 54, 37, 55, 7, 1, 5
2020/9/13, 80, 27, 68, 4, 2, 4
2020/9/14, 58, 16, 64, 4, 1, 4
2020/9/15, 40, 23, 75, 6, 1, 4
2020/9/16, 58, 27, 87, 8, 2, 4
2020/9/17, 66, 18, 49, 7, 2, 3
2020/9/18, 37, 20, 44, 4, 1, 4
2020/9/19, 41, 15, 48, 4, 1, 4
2020/9/20, 38, 30, 48, 7, 1, 4
2020/9/21, 47, 34, 71, 4, 1, 4
2020/9/22, 54, 37, 60, 4, 2, 4
2020/9/23, 62, 34, 47, 7, 1, 5
2020/9/24, 77, 22, 67, 5, 1, 4
2020/9/25, 48, 34, 58, 5, 1, 3
2020/9/26, 62, 17, 42, 6, 1, 3
2020/9/27, 38, 20, 33, 9, 2, 4
2020/9/28, 44, 26, 51, 5, 1, 3
2020/9/29, 49, 20, 38, 7, 1, 3
2020/9/30, 44, 31, 61, 3, 1, 3
2020/4/1, 57, 27, 44, 7, 2, 2
2020/4/2, 45, 31, 31, 10, 2, 2
2020/4/3, 68, 36, 39, 7, 2, 2
2020/4/4, 66, 46, 39, 6, 2, 2
2020/4/5, 67, 42, 40, 11, 1, 3
2020/4/6, 67, 43, 43, 11, 2, 3
2020/4/7, 73, 39, 46, 8, 2, 1
2020/4/8, 54, 53, 70, 12, 3, 2
2020/4/9, 74, 41, 51, 7, 2, 2
2020/4/10, 60, 55, 39, 22, 3, 3
2020/4/11, 105, 33, 44, 7, 2, 3
2020/4/12, 46, 42, 57, 6, 2, 2
2020/4/13, 66, 59, 79, 6, 2, 2
2020/4/14, 85, 57, 79, 10, 4, 3
2020/4/15, 100, 61, 81, 9, 4, 3
2020/4/16, 99, 38, 49, 8, 3, 2
2020/4/17, 59, 28, 30, 7, 2, 1
2020/4/18, 61, 44, 30, 8, 2, 2
2020/4/19, 83, 36, 44, 7, 2, 6
2020/4/20, 81, 32, 44, 4, 1, 8
2020/4/21, 66, 25, 46, 5, 1, 6
2020/4/22, 42, 21, 39, 5, 1, 5
2020/4/23, 51, 25, 43, 4, 1, 3
2020/4/24, 50, 46, 63, 8, 2, 4
2020/4/25, 71, 55, 98, 10, 3, 5
2020/4/26, 110, 52, 80, 11, 2, 4
2020/4/27, 78, 48, 76, 5, 2, 3
2020/4/28, 60, 45, 64, 4, 2, 3
2020/4/29, 69, 44, 81, 8, 3, 5
2020/4/30, 90, 35, 70, 7, 2, 4
2020/5/1, 78, 24, 42, 5, 2, 4
2020/5/2, 60, 30, 49, 8, 2, 5
2020/5/3, 66, 28, 47, 6, 2, 5
2020/5/4, 73, 14, 29, 5, 2, 5
2020/5/5, 53, 24, 36, 6, 2, 5
2020/5/6, 71, 18, 41, 3, 1, 4
2020/5/7, 46, 16, 36, 4, 1, 4
2020/5/8, 48, 14, 29, 4, 2, 3
2020/5/9, 44, 30, 67, 9, 2, 4
2020/5/10, 70, 27, 77, 3, 1, 7
2020/5/11, 64, 28, 71, 4, 2, 6
2020/5/12, 77, 36, 91, 3, 2, 5
2020/5/13, 70, 39, 80, 4, 2, 4
2020/5/14, 62, 26, 58, 4, 2, 4
2020/5/15, 54, 11, 37, 1, 2, 2
2020/5/16, 21, 14, 35, 3, 2, 3
2020/5/17, 28, 17, 31, 7, 2, 4
2020/5/18, 37, 40, 70, 8, 3, 5
2020/5/19, 73, 44, 48, 8, 3, 5
2020/5/20, 77, 18, 39, 5, 1, 5
2020/5/21, 46, 8, 41, 6, 1, 3
2020/5/22, 21, 15, 49, 4, 2, 4
2020/5/23, 39, 23, 80, 7, 2, 4
2020/5/24, 50, 16, 45, 3, 2, 3
2020/5/25, 44, 15, 35, 4, 2, 3
2020/5/26, 42, 26, 37, 9, 2, 4
2020/5/27, 57, 23, 48, 6, 2, 4
2020/5/28, 59, 34, 50, 5, 3, 5
2020/5/29, 75, 21, 50, 6, 1, 3
2020/5/30, 52, 15, 41, 8, 3, 3
2020/5/31, 39, 14, 41, 4, 1, 3
2020/6/1, 38, 17, 27, 3, 2, 3
2020/6/2, 42, 11, 27, 1, 1, 2
2020/6/3, 27, 18, 26, 2, 2, 2
2020/6/4, 40, 12, 22, 1, 1, 2
2020/6/5, 27, 16, 28, 4, 2, 3
2020/6/6, 40, 12, 25, 3, 2, 2
2020/6/7, 23, 8, 24, 3, 2, 3
2020/6/8, 23, 9, 22, 4, 1, 2
2020/6/9, 17, 12, 20, 4, 1, 1
2020/6/10, 38, 14, 24, 8, 3, 1
2020/6/11, 38, 8, 24, 2, 1, 1
2020/6/12, 19, 14, 27, 1, 1, 1
2020/6/13, 23, 14, 27, 2, 2, 1
2020/6/14, 24, 11, 24, 1, 2, 1
2020/6/15, 16, 17, 33, 3, 2, 1
2020/6/16, 32, 17, 32, 4, 2, 1
2020/6/17, 32, 15, 32, 3, 2, 2
2020/6/18, 28, 19, 38, 2, 2, 2
2020/6/19, 41, 23, 43, 5, 3, 2
2020/6/20, 48, 23, 40, 3, 2, 2
2020/6/21, 55, 22, 41, 4, 2, 4
2020/6/22, 33, 26, 48, 4, 2, 5
2020/6/23, 49, 23, 41, 5, 3, 3
2020/6/24, 44, 17, 41, 2, 2, 1
2020/6/25, 26, 9, 17, 2, 1, 3
2020/6/26, 20, 11, 15, 2, 2, 3
2020/6/27, 24, 12, 26, 3, 2, 3
2020/6/28, 29, 12, 28, 1, 2, 3
2020/6/29, 27, 9, 28, 3, 1, 3
2020/6/30, 16, 10, 18, 7, 2, 4
2020/1/1, 61, 28, 51, 11, 1, 4
2020/1/2, 64, 36, 55, 17, 3, 3
2020/1/3, 98, 38, 55, 15, 3, 3
2020/1/4, 95, 44, 47, 14, 2, 3
2020/1/5, 110, 47, 43, 17, 2, 4
2020/1/6, 114, 59, 33, 21, 3, 5
2020/1/7, 129, 59, 52, 14, 2, 5
2020/1/8, 71, 63, 48, 6, 1, 6
2020/1/9, 92, 56, 55, 12, 2, 4
2020/1/10, 103, 63, 55, 8, 2, 4
2020/1/11, 129, 38, 30, 10, 1, 6
2020/1/12, 66, 41, 49, 6, 1, 4
2020/1/13, 82, 54, 50, 12, 2, 5
2020/1/14, 112, 57, 41, 6, 1, 5
2020/1/15, 128, 41, 41, 7, 1, 5
2020/1/16, 96, 30, 35, 6, 1, 4
2020/1/17, 60, 31, 29, 6, 1, 5
2020/1/18, 59, 31, 45, 5, 1, 5
2020/1/19, 75, 34, 41, 4, 1, 6
2020/1/20, 83, 45, 55, 4, 1, 6
2020/1/21, 110, 65, 55, 20, 2, 7
2020/1/22, 168, 51, 52, 14, 2, 7
2020/1/23, 152, 37, 35, 4, 1, 4
2020/1/24, 80, 49, 35, 3, 2, 2
2020/1/25, 110, 15, 30, 4, , 2
2020/1/26, 33, 8, 35, 2, , 1
2020/1/27, 23, 11, 30, 2, 1, 2
2020/1/28, 32, 14, 38, 1, 1, 2
2020/1/29, 46, 25, 45, 2, 1, 2
2020/1/30, 72, 35, 45, 2, 1, 2
2020/1/31, 90, 40, 51, 2, 1, 3
2020/2/1, 96, 43, 51, 3, 1, 2
2020/2/2, 90, 41, 45, 5, 1, 2
2020/2/3, 95, 19, 45, 2, 2, 3
2020/2/4, 57, 20, 40, 1, 3, 3
2020/2/5, 49, 28, 37, 1, 2, 2
2020/2/6, 59, 13, 36, 1, 2, 2
2020/2/7, 39, 14, 33, 1, 2, 2
2020/2/8, 35, 21, 39, 1, 2, 3
2020/2/9, 51, 31, 47, 2, 2, 3
2020/2/10, 75, 38, 43, 4, 2, 3
2020/2/11, 87, 46, 35, 12, 2, 4
2020/2/12, 109, 49, , 7, 3, 2
2020/2/13, 94, 21, 30, 6, 2, 2
2020/2/14, 64, 15, 36, 3, 2, 3
2020/2/15, 46, 5, 31, 3, 2, 3
2020/2/16, 18, 11, 39, 1, 2, 2
2020/2/17, 32, 19, 45, 1, 2, 2
2020/2/18, 47, 19, 45, 3, 2, 2
2020/2/19, 48, 32, 44, 4, 2, 2
2020/2/20, 61, 21, 45, 4, 2, 1
2020/2/21, 50, 33, 44, 6, 3, 2
2020/2/22, 73, 54, 49, 1, 2, 1
2020/2/23, 73, 55, 50, 8, 3, 3
2020/2/24, 82, 49, , 14, 3, 4
2020/2/25, 83, 46, 49, 9, 3, 3
2020/2/26, 89, 32, 45, 2, 2, 2
2020/2/27, 56, 30, 49, 7, 2, 2
2020/2/28, 64, 42, 43, 13, 4, 3
2020/2/29, 79, 41, 35, 9, 2, 4
2020/3/1, 81, 33, 41, 3, 2, 5
2020/3/2, 45, 29, , 2, 2, 5
2020/3/3, 51, 25, 43, 5, 2, 5
2020/3/4, 56, 21, 41, 3, 2, 3
2020/3/5, 46, 26, 48, 3, 2, 2
2020/3/6, 63, 40, 45, 9, 3, 2
2020/3/7, 96, 50, 40, 8, 2, 2
2020/3/8, 121, 36, 34, 7, 3, 2
2020/3/9, 105, 19, 44, 6, 2, 3
2020/3/10, 39, 30, 48, 3, 2, 4
2020/3/11, 61, 29, 44, 13, 2, 5
2020/3/12, 67, 35, 37, 16, 2, 5
2020/3/13, 80, 36, 41, 3, 2, 5
2020/3/14, 80, 51, 56, 3, 3, 4
2020/3/15, 77, 54, 54, 6, 3, 3
2020/3/16, 67, 55, 51, 12, 3, 4
2020/3/17, 95, 67, 37, 25, 3, 7
2020/3/18, 171, 57, 19, 27, 4, 8
2020/3/19, 120, 58, 57, 11, 3, 5
2020/3/20, 82, 60, 57, 12, 4, 4
2020/3/21, 80, 54, 45, 15, 5, 6
2020/3/22, 105, 44, 46, 6, 3, 4
2020/3/23, 75, 43, 53, 6, 4, 3
2020/3/24, 56, 40, 48, 11, 3, 3
2020/3/25, 64, 37, 38, 11, 3, 4
2020/3/26, 70, 32, 33, 13, 3, 3
2020/3/27, 64, 22, 33, 4, 2, 2
2020/3/28, 33, 25, 31, 5, 3, 1
2020/3/29, 45, , , , , 
2019/10/1, 55, 52, 74, 6, 7, 6
2019/10/2, 126, 49, 60, 4, 5, 6
2019/10/3, 119, 39, 55, 4, 6, 5
2019/10/4, 100, 42, 72, 7, 6, 6
2019/10/5, 97, 42, 52, 5, 5, 6
2019/10/6, 67, 41, 47, 6, 6, 6
2019/10/7, 77, 51, 65, 9, 7, 7
2019/10/8, 94, 42, 60, 6, 4, 7
2019/10/9, 84, 33, 71, 6, 3, 4
2019/10/10, 65, 45, 99, 7, 5, 5
2019/10/11, 93, 44, 79, 8, 6, 5
2019/10/12, 94, 41, 66, 6, 5, 6
2019/10/13, 85, 36, 48, 7, 5, 4
2019/10/14, 56, 39, 41, 6, 4, 4
2019/10/15, 57, 39, 48, 6, 5, 4
2019/10/16, 62, 34, 61, 6, 4, 4
2019/10/17, 59, 39, 75, 5, 5, 3
2019/10/18, 73, 46, 82, 6, 5, 4
2019/10/19, 84, 39, 81, 5, 5, 4
2019/10/20, 69, 43, 89, 6, 5, 4
2019/10/21, 89, 40, 74, 7, 5, 4
2019/10/22, 73, 43, 65, 8, 5, 5
2019/10/23, 82, 46, 73, 8, 6, 5
2019/10/24, 89, 45, 88, 7, 6, 4
2019/10/25, 86, 48, 72, 6, 5, 4
2019/10/26, 96, 48, 54, 8, 6, 5
2019/10/27, 101, 26, 52, 10, 5, 4
2019/10/28, 60, 31, 47, 10, 5, 6
2019/10/29, 50, 88, 72, 7, 6, 4
2019/10/30, 119, 64, 54, 8, 5, 3
2019/10/31, 85, 52, 52, 9, 5, 3
2019/11/1, 64, 36, 50, 6, 5, 2
2019/11/2, 56, 62, 76, 8, 6, 3
2019/11/3, 94, 60, 83, 6, 6, 3
2019/11/4, 87, 50, 67, 5, 4, 4
2019/11/5, 80, 39, 62, 6, 4, 4
2019/11/6, 69, 40, 51, 8, 4, 3
2019/11/7, 70, 39, 56, 5, 5, 3
2019/11/8, 82, 47, 66, 5, 5, 4
2019/11/9, 85, 30, 56, 8, 5, 3
2019/11/10, 57, 46, 81, 13, 6, 4
2019/11/11, 97, 52, 94, 8, 5, 4
2019/11/12, 104, 60, 87, 12, 6, 4
2019/11/13, 98, 63, 64, 6, 5, 4
2019/11/14, 96, 45, 54, 6, 5, 3
2019/11/15, 58, 40, 51, 13, 4, 4
2019/11/16, 66, 48, 56, 16, 3, 4
2019/11/17, 93, 58, 64, 13, 3, 6
2019/11/18, 110, 55, 48, 6, 2, 5
2019/11/19, 73, 48, 38, 5, 1, 4
2019/11/20, 59, 38, 40, 7, 2, 5
2019/11/21, 61, 42, 35, 17, 3, 5
2019/11/22, 77, 19, 39, 8, 2, 3
2019/11/23, 49, 32, 56, 10, 2, 5
2019/11/24, 75, 38, 46, 6, 1, 5
2019/11/25, 55, 23, 33, 7, 1, 5
2019/11/26, 51, 29, 32, 9, 2, 6
2019/11/27, 62, 27, 26, 10, 2, 5
2019/11/28, 65, 32, 34, 8, 2, 4
2019/11/29, 58, 33, 34, 14, 2, 4
2019/11/30, 62, 46, 43, 19, 3, 6
2019/12/1, 115, 34, 37, 8, 2, 6
2019/12/2, 59, 45, 42, 7, 3, 6
2019/12/3, 90, 46, 49, 7, 3, 5
2019/12/4, 80, 31, 46, 12, 2, 6
2019/12/5, 81, 17, 36, 11, 1, 5
2019/12/6, 53, 27, 36, 9, 2, 4
2019/12/7, 57, 32, 47, 10, 3, 4
2019/12/8, 72, 42, 47, 16, 2, 5
2019/12/9, 92, 52, 48, 23, 4, 8
2019/12/10, 118, 43, 50, 19, 3, 7
2019/12/11, 108, 54, 52, 8, 3, 5
2019/12/12, 95, 40, 52, 9, 2, 3
2019/12/13, 65, 54, 49, 20, 3, 5
2019/12/14, 102, 38, 57, 9, 2, 3
2019/12/15, 71, 42, 47, 17, 3, 4
2019/12/16, 94, 53, 51, 29, 5, 6
2019/12/17, 135, 39, 41, 19, 2, 7
2019/12/18, 143, 31, 35, 12, 2, 6
2019/12/19, 72, 20, 28, 9, 1, 5
2019/12/20, 46, 15, 29, 12, 2, 5
2019/12/21, 59, 29, 30, 11, 2, 6
2019/12/22, 103, 31, 44, 10, 2, 6
2019/12/23, 70, 37, 43, 16, 2, 7
2019/12/24, 107, 28, 43, 11, 2, 7
2019/12/25, 72, 57, 43, 14, 2, 7
2019/12/26, 127, 31, 32, 12, 1, 6
2019/12/27, 75, 38, 39, 10, 2, 5
2019/12/28, 72, 44, 33, 28, 2, 6
2019/12/29, 104, , , , , 
2019/7/1, 27, 25, 32, 4, 1, 4
2019/7/2, 45, 11, 26, 3, 1, 3
2019/7/3, 14, 19, 23, 4, 2, 3
2019/7/4, 31, 20, 27, 1, 1, 3
2019/7/5, 42, 26, 33, 3, 1, 4
2019/7/6, 45, 25, 30, 1, 1, 4
2019/7/7, 47, 24, 27, 1, 1, 4
2019/7/8, 49, 29, 29, 3, 1, 4
2019/7/9, 58, 19, 26, 8, 1, 4
2019/7/10, 41, 15, 28, 8, 1, 4
2019/7/11, 33, 26, 28, 7, 1, 4
2019/7/12, 50, 29, 30, 6, , 4
2019/7/13, 58, 31, 30, 5, , 4
2019/7/14, 59, 33, 32, 9, 1, 5
2019/7/15, 65, 39, 47, 10, 1, 5
2019/7/16, 82, 24, 30, 8, 1, 4
2019/7/17, 51, 19, 32, 7, 1, 4
2019/7/18, 32, 35, 50, 9, 1, 6
2019/7/19, 63, 37, 45, 15, 2, 8
2019/7/20, 76, 21, 38, 8, 1, 6
2019/7/21, 51, 20, 29, 10, 1, 6
2019/7/22, 47, 15, 22, 10, 1, 6
2019/7/23, 44, 19, 27, 8, 1, 6
2019/7/24, 51, 18, 30, 8, 1, 5
2019/7/25, 38, 28, 39, 14, 1, 5
2019/7/26, 60, 33, 60, 18, 1, 5
2019/7/27, 66, 21, 56, 10, 1, 4
2019/7/28, 43, 18, 40, 9, 1, 4
2019/7/29, 39, 25, 42, 12, 1, 4
2019/7/30, 54, 32, 42, 10, 1, 4
2019/7/31, 61, 13, 32, 8, 1, 4
2019/8/1, 30, 17, 34, 8, 1, 4
2019/8/2, 30, 18, 30, 8, 1, 4
2019/8/3, 30, 27, 46, 10, 1, 4
2019/8/4, 44, 26, 37, 9, 1, 4
2019/8/5, 41, 21, 30, 8, 1, 4
2019/8/6, 35, 34, 36, 9, 1, 4
2019/8/7, 70, 24, 31, 9, 1, 4
2019/8/8, 38, 21, 36, 13, 1, 4
2019/8/9, 40, 35, 40, 6, 1, 4
2019/8/10, 69, 30, 47, 10, 1, 6
2019/8/11, 62, 35, 57, 13, 2, 7
2019/8/12, 76, 40, 56, 13, 1, 7
2019/8/13, 76, 38, 44, 17, 1, 8
2019/8/14, 85, 30, 51, 13, 2, 7
2019/8/15, 70, 27, 49, 15, 2, 6
2019/8/16, 63, 32, 63, 15, 2, 6
2019/8/17, 70, 23, 47, 12, 1, 5
2019/8/18, 56, 27, 44, 9, 2, 5
2019/8/19, 59, 27, 43, 8, 1, 5
2019/8/20, 62, 34, 55, 10, 1, 5
2019/8/21, 72, 28, 52, 11, 1, 5
2019/8/22, 55, 24, 33, 9, 1, 4
2019/8/23, 48, 23, 26, 5, 1, 4
2019/8/24, 23, 23, 26, 4, 1, 5
2019/8/25, 22, 24, 27, 6, 1, 5
2019/8/26, 37, 19, 28, 11, 2, 6
2019/8/27, 45, 28, 54, 9, 1, 6
2019/8/28, 54, 20, 46, 9, 1, 5
2019/8/29, 31, 21, 34, 7, 1, 5
2019/8/30, 43, 28, 44, 9, 1, 6
2019/8/31, 58, 23, 42, 8, 1, 5
2019/9/1, 39, 26, 48, 14, 1, 5
2019/9/2, 46, 25, 33, 12, 1, 5
2019/9/3, 39, 17, 28, 7, 1, 4
2019/9/4, 38, 14, 29, 7, 1, 5
2019/9/5, 30, 27, 62, 12, 2, 6
2019/9/6, 54, 28, 63, 12, 2, 6
2019/9/7, 56, 38, 84, 13, 3, 6
2019/9/8, 76, 27, 59, 9, 2, 6
2019/9/9, 68, 23, 52, 9, 1, 6
2019/9/10, 57, 28, 42, 9, 1, 6
2019/9/11, 59, 19, 35, 7, 1, 4
2019/9/12, 32, 21, , 6, 1, 3
2019/9/13, 48, 37, 58, 7, 2, 4
2019/9/14, 78, 32, 47, 7, 1, 4
2019/9/15, 55, 38, 48, 7, 1, 5
2019/9/16, 69, 41, 63, 7, 1, 4
2019/9/17, 60, 43, 60, 7, 1, 4
2019/9/18, 67, 44, 59, 7, 2, 3
2019/9/19, 57, 38, 66, 8, 1, 4
2019/9/20, 64, 39, 77, 16, 2, 4
2019/9/21, 68, 36, 90, 8, 1, 4
2019/9/22, 69, 35, 86, 7, 1, 4
2019/9/23, 64, 43, 79, 6, 1, 4
2019/9/24, 73, 43, 87, 6, 1, 4
2019/9/25, 77, 44, 86, 7, 2, 5
2019/9/26, 84, 43, 79, 7, 2, 4
2019/9/27, 76, 36, 69, 6, 4, 4
2019/9/28, 67, 34, , 6, 4, 3
2019/9/29, 62, 24, 38, 4, 3, 2
2019/9/30, 36, 29, 55, 7, 6, 4
2019/4/1, 54, 42, 32, 9, 2, 3
2019/4/2, 69, 38, 35, 9, 3, 4
2019/4/3, 77, 22, 47, 7, 2, 4
2019/4/4, 44, 26, 55, 7, 2, 5
2019/4/5, 71, 28, 54, 7, 3, 5
2019/4/6, 68, 49, 69, 12, 3, 6
2019/4/7, 119, 35, 52, 13, 3, 5
