date, pm25, pm10, o3, no2, so2, co
2025/11/1, 45, 38, , 5, 1, 4
2025/11/2, 71, 35, , 4, , 4
2025/11/3, 73, 8, , 6, , 3
2025/11/4, 23, 18, , 8, 1, 3
2025/11/5, 36, 11, , 3, , 3
2025/11/6, 19, 32, , 7, 1, 4
2025/11/7, 58, 27, , 7, 1, 3
2025/11/8, 54, 35, , 9, 1, 4
2025/11/9, 69, 23, , 1, , 3
2025/11/10, 45, 14, , , , 3
2025/11/11, 29, , , , , 
2025/10/1, 58, 21, , 7, 2, 3
2025/10/2, 53, 24, , 7, 1, 2
2025/10/3, 60, 26, , 6, 1, 2
2025/10/4, 62, 25, , 9, 3, 2
2025/10/5, 57, 26, , 10, 4, 2
2025/10/6, 61, 26, , 4, 1, 1
2025/10/7, 58, 26, , 2, 1, 2
2025/10/8, 53, 24, , 2, , 2
2025/10/9, 57, 23, , 2, , 2
2025/10/10, 41, 25, , 3, 1, 2
2025/10/11, 45, 27, , 6, 2, 3
2025/10/12, 62, 21, , 4, 2, 1
2025/10/13, 57, 35, , 9, 3, 2
2025/10/14, 79, 21, , 4, 1, 1
2025/10/15, 48, 28, , 4, 2, 1
2025/10/16, 60, 28, , 4, 2, 1
2025/10/17, 63, 27, , 10, 1, 5
2025/10/18, 62, 18, , 4, 1, 4
2025/10/19, 35, 18, , 5, 1, 5
2025/10/20, 39, 9, , 4, , 5
2025/10/21, 22, 13, , 4, , 4
2025/10/22, 30, 16, , 4, 1, 5
2025/10/23, 40, 18, , 4, 1, 2
2025/10/24, 48, 21, , 5, 1, 
2025/10/25, 54, 35, , 6, 1, 3
2025/10/26, 67, 39, , 7, 1, 4
2025/10/27, 75, 21, , 6, 1, 4
2025/10/28, 52, 21, , 4, , 3
2025/10/29, 34, 28, , 9, 1, 3
2025/10/30, 50, 31, , 9, 1, 4
2025/10/31, 66, 22, , 5, 1, 3
2025/7/1, 49, 20, , 8, 1, 3
2025/7/2, 39, 24, , 5, , 3
2025/7/3, 47, 26, , 5, , 3
2025/7/4, 53, 10, , 6, , 3
2025/7/5, 27, 18, , 5, , 4
2025/7/6, 40, 32, , 9, 1, 5
2025/7/7, 58, 34, , 15, 2, 5
2025/7/8, 72, 31, , 11, 1, 5
2025/7/9, 76, 9, , 3, , 
2025/7/10, 34, 9, , 6, , 4
2025/7/12, 46, 34, , 5, , 4
2025/7/13, 64, 30, , 8, , 4
2025/7/14, 60, 27, , 10, , 5
2025/7/15, 61, 33, , 9, , 4
2025/7/16, 70, 32, , 10, , 5
2025/7/17, 66, 26, , 11, 1, 4
2025/7/18, 55, 16, , 3, , 
2025/7/19, 30, 16, , 3, , 3
2025/7/20, 32, 14, , 3, , 3
2025/7/21, 21, 16, , 11, , 4
2025/7/22, 55, 12, , 3, , 3
2025/7/23, 24, 17, , 3, , 3
2025/7/24, 33, 23, , 8, 1, 3
2025/7/25, 49, 23, , 11, , 4
2025/7/26, 55, 23, , 14, , 5
2025/7/27, 55, 13, , 9, , 6
2025/7/28, 37, 16, , 8, , 5
2025/7/29, 42, 22, , 7, , 5
2025/7/30, 51, 20, , 6, , 5
2025/7/31, 40, 23, , 6, , 5
2025/8/1, 51, 25, , 4, , 4
2025/8/2, 47, 13, , 4, , 3
2025/8/3, 31, 11, , 3, , 2
2025/8/4, 24, 12, , 4, , 3
2025/8/5, 32, 21, , 3, , 3
2025/8/6, 46, 30, , 6, 2, 5
2025/8/7, 59, 33, , 7, 1, 4
2025/8/8, 72, 17, , 5, , 3
2025/8/9, 35, 10, , 4, , 2
2025/8/10, 20, 14, , , 1, 2
2025/8/11, 30, 12, , 7, 1, 4
2025/8/12, 31, 18, , 3, 1, 4
2025/8/13, 31, 18, , 2, , 3
2025/8/14, 22, 19, , 4, 1, 2
2025/8/15, 32, 20, , 3, 1, 2
2025/8/16, 30, 16, , 2, 1, 2
2025/8/17, 32, 17, , 4, 1, 2
2025/8/18, 46, 15, , 5, 1, 3
2025/8/19, 32, 18, , 8, 2, 3
2025/8/20, 46, 23, , 8, 1, 2
2025/8/21, 48, 24, , 7, 2, 3
2025/8/22, 52, 25, , 7, 2, 2
2025/8/23, 57, 25, , 5, 2, 2
2025/8/24, 48, 24, , 6, 2, 2
2025/8/25, 50, 19, , 4, 2, 2
2025/8/26, 43, 19, , 13, 2, 3
2025/8/27, 38, 23, , 9, 2, 3
2025/8/28, 42, 13, , 4, 1, 1
2025/8/29, 28, 17, , 5, 1, 2
2025/8/30, 33, 18, , 6, 1, 2
2025/8/31, 44, 27, , 11, 1, 2
2025/9/1, 64, 31, , 12, 3, 3
2025/9/2, 73, 24, , 9, 2, 4
2025/9/3, 58, 27, , 10, 2, 4
2025/9/4, 62, 20, , 6, 1, 3
2025/9/5, 48, 14, , 5, 1, 
2025/9/6, 33, 10, , 4, 1, 4
2025/9/7, 20, 10, , 3, 1, 2
2025/9/8, 13, 12, , 3, 1, 2
2025/9/9, 27, 20, , 4, 1, 3
2025/9/10, 47, 21, , 6, 2, 4
2025/9/11, 49, 26, , 6, 2, 3
2025/9/12, 55, 21, , 5, 2, 3
2025/9/13, 45, 20, , 5, 2, 3
2025/9/14, 42, 25, , 6, 2, 2
2025/9/15, 52, 29, , 6, 3, 3
2025/9/16, 59, 16, , 4, 1, 1
2025/9/17, 32, 19, , 4, 2, 2
2025/9/18, 38, 13, , 4, 1, 1
2025/9/19, 25, 11, , 4, 1, 2
2025/9/20, 27, 18, , 6, 2, 3
2025/9/21, 39, 11, , 1, 1, 3
2025/9/22, 21, 18, , 1, , 
2025/9/23, 31, 10, , 2, , 3
2025/9/24, 22, 17, , 6, 1, 3
2025/9/25, 43, 17, , 4, 1, 2
2025/9/26, 32, 17, , 1, 1, 3
2025/9/27, 32, 22, , 5, 1, 3
2025/9/28, 43, 32, , 7, 2, 4
2025/9/29, 66, 36, , 8, 2, 3
2025/9/30, 71, 25, , 7, 2, 3
2025/4/1, 43, 33, , 11, 1, 5
2025/4/2, 65, 44, , 18, 2, 4
2025/4/3, 79, 53, , 20, 3, 4
2025/4/4, 85, 49, , 20, 1, 4
2025/4/5, 111, 44, , 15, 2, 5
2025/4/6, 101, 54, , 15, 2, 4
2025/4/7, 86, 56, , 20, 2, 3
2025/4/8, 99, 51, , 22, 3, 3
2025/4/9, 93, 32, , 16, 1, 4
2025/4/10, 79, 27, , 13, 1, 3
2025/4/11, 74, 19, , 10, , 1
2025/4/12, 51, 112, , 8, , 1
2025/4/13, 121, 93, , 20, 3, 2
2025/4/14, 109, 84, , 19, 2, 2
2025/4/15, 110, 68, , 11, 1, 2
2025/4/16, 86, 61, , 13, 1, 1
2025/4/17, 72, 54, , 12, 2, 1
2025/4/18, 71, 40, , 8, , 1
2025/4/19, 68, 29, , 10, 1, 1
2025/4/20, 73, 17, , 11, 1, 4
2025/4/21, 47, 27, , 4, , 1
2025/4/22, 68, 29, , 5, 1, 1
2025/4/23, 65, 23, , 2, , 2
2025/4/24, 64, 13, , 2, , 2
2025/4/25, 37, 14, , 2, , 1
2025/4/26, 41, 22, , 4, 1, 1
2025/4/27, 56, 37, , 7, 1, 4
2025/4/28, 85, 28, , 2, , 2
2025/4/29, 51, 44, , 7, 1, 3
2025/4/30, 83, 49, , 8, 2, 3
2025/5/1, 92, 45, , 6, 2, 3
2025/5/2, 91, 42, , 5, 2, 2
2025/5/3, 85, 36, , 6, , 4
2025/5/4, 68, 33, , 8, 1, 4
2025/5/5, 69, 38, , 13, 2, 5
2025/5/6, 81, 33, , 6, , 3
2025/5/7, 56, 44, , 9, 1, 3
2025/5/8, 74, 29, , 12, , 3
2025/5/9, 64, 27, , 13, 1, 3
2025/5/10, 54, 24, , 8, , 3
2025/5/11, 58, 33, , 7, , 5
2025/5/12, 72, 30, , 6, 1, 4
2025/5/13, 67, 37, , 10, 2, 6
2025/5/14, 83, 22, , 12, 3, 4
2025/5/15, 51, 14, , 9, 1, 1
2025/5/16, 29, 14, , 10, 1, 1
2025/5/17, 31, 17, , 10, 1, 2
2025/5/18, 37, 19, , 15, 2, 2
2025/5/19, 49, 25, , 12, 1, 2
2025/5/20, 57, 19, , 9, 1, 1
2025/5/21, 41, 28, , 11, 1, 2
2025/5/22, 60, 21, , 9, 1, 1
2025/5/23, 44, 22, , 9, 1, 2
2025/5/24, 39, 45, , 6, 1, 4
2025/5/25, 91, 29, , 5, , 5
2025/5/26, 74, 25, , 5, , 4
2025/5/27, 59, 21, , 5, , 4
2025/5/28, 47, 8, , 5, 1, 5
2025/5/29, 25, 25, , 3, , 4
2025/5/30, 53, 39, , 6, , 4
2025/5/31, 85, 35, , 8, 1, 4
2025/6/1, 90, 19, , 7, , 3
2025/6/2, 45, 10, , 6, , 3
2025/6/3, 22, 25, , 4, 1, 4
2025/6/4, 55, 26, , 5, , 4
2025/6/5, 54, 28, , 8, 1, 4
2025/6/6, 57, 19, , 11, 1, 4
2025/6/7, 46, 22, , 7, 1, 4
2025/6/8, 57, 15, , 8, 1, 3
2025/6/9, 41, 22, , 12, 2, 3
2025/6/10, 50, 19, , 6, 1, 2
2025/6/11, 48, 24, , 8, 1, 2
2025/6/12, 44, 16, , 7, 1, 2
2025/6/13, 29, 17, , 2, , 3
2025/6/14, 31, 22, , 1, , 3
2025/6/15, 42, 17, , 5, , 3
2025/6/16, 39, 15, , 11, 1, 5
2025/6/17, 40, 22, , 8, 1, 4
2025/6/18, 51, 11, , 8, , 3
2025/6/19, 43, 10, , 5, , 3
2025/6/20, 22, 10, , 3, , 
2025/6/21, 23, 18, , 5, 1, 2
2025/6/22, 40, 26, , 8, 1, 3
2025/6/23, 55, 19, , 7, 1, 2
2025/6/24, 45, 12, , 7, 1, 2
2025/6/25, 32, 8, , 5, 1, 2
2025/6/26, 17, 15, , 5, , 1
2025/6/27, 28, 28, , 6, , 3
2025/6/28, 28, 15, , 6, 1, 
2025/6/29, 29, 18, , 10, 1, 3
2025/6/30, 37, 22, , 11, 3, 3
2025/1/1, 83, 60, , 12, 2, 6
2025/1/2, 96, 48, , 6, 1, 4
2025/1/3, 71, 29, , 4, , 3
2025/1/4, 57, 41, , 14, 2, 5
2025/1/5, 76, 52, , 13, 1, 5
2025/1/6, 97, 56, , 5, 1, 5
2025/1/7, 86, 48, , 5, 1, 5
2025/1/8, 75, 48, , 7, , 6
2025/1/9, 86, 49, , 7, 1, 3
2025/1/10, 103, 32, , 6, 1, 1
2025/1/11, 60, 47, , 16, 3, 2
2025/1/12, 89, 47, , 9, 1, 1
2025/1/13, 74, 47, , 13, 1, 2
2025/1/14, 86, 70, , 17, 1, 3
2025/1/15, 134, 64, , 8, , 2
2025/1/16, 125, 50, , 8, 2, 2
2025/1/17, 85, 43, , 16, 1, 2
2025/1/18, 75, 46, , 17, 2, 3
2025/1/19, 91, 41, , 13, 2, 2
2025/1/20, 86, 50, , 8, 1, 2
2025/1/21, 103, 45, , 17, , 3
2025/1/22, 105, 39, , 16, , 3
2025/1/23, 94, 23, , 9, 1, 2
2025/1/24, 56, 21, , 1, , 1
2025/1/25, 43, 28, , 3, , 2
2025/1/26, 55, 18, , 1, , 2
2025/1/27, 49, 32, , , 1, 1
2025/1/28, 68, 52, , 1, 2, 1
2025/1/29, 109, 32, , 2, , 1
2025/1/30, 65, 37, , 10, 1, 1
2025/1/31, 79, 37, , 14, 2, 3
2025/2/1, 81, 14, , 2, , 4
2025/2/2, 42, 13, , 1, 1, 3
2025/2/3, 48, 34, , , , 5
2025/2/4, 89, 36, , 2, , 4
2025/2/5, 94, 33, , 4, , 4
2025/2/6, 76, 13, , 2, , 4
2025/2/7, 38, 42, , 1, , 4
2025/2/8, 69, 30, , 1, , 4
2025/2/9, 51, 31, , 5, 1, 2
2025/2/10, 63, 35, , 13, , 2
2025/2/11, 76, 31, , 23, , 3
2025/2/12, 74, 30, , 7, , 3
2025/2/13, 84, 20, , 7, , 2
2025/2/14, 60, 29, , 15, 1, 2
2025/2/15, 69, 36, , 11, , 2
2025/2/16, 89, 44, , 9, 1, 3
2025/2/17, 94, 45, , 8, , 1
2025/2/18, 88, 25, , 7, , 1
2025/2/19, 49, 26, , 8, , 1
2025/2/20, 57, 16, , 7, , 1
2025/2/21, 36, 25, , 6, , 2
2025/2/22, 43, 13, , 5, , 4
2025/2/23, 38, 35, , 6, , 6
2025/2/24, 80, 38, , 8, , 5
2025/2/25, 89, 50, , 11, , 7
2025/2/26, 121, 55, , 13, 1, 7
2025/2/27, 130, 61, , 17, 1, 8
2025/2/28, 145, 39, , 22, 1, 5
2025/3/1, 104, 13, , 11, 1, 4
2025/3/2, 28, 12, , 5, , 3
2025/3/3, 30, 15, , 11, , 5
2025/3/4, 41, 13, , 7, , 6
2025/3/5, 38, 14, , 7, , 6
2025/3/6, 37, 22, , 6, , 5
2025/3/7, 53, 30, , 8, , 5
2025/3/8, 71, 30, , 5, , 3
2025/3/9, 56, 33, , 13, 1, 3
2025/3/10, 67, 31, , 17, 1, 3
2025/3/11, 64, 21, , 13, 1, 3
2025/3/12, 61, 28, , 11, 1, 3
2025/3/13, 60, 19, , 11, , 4
2025/3/14, 49, 25, , 10, , 4
2025/3/15, 66, 11, , 8, , 4
2025/3/16, 29, 44, , 8, , 4
2025/3/17, 84, 40, , 11, 1, 4
2025/3/18, 92, 37, , 9, , 4
2025/3/19, 65, 39, , 8, , 4
2025/3/20, 72, 42, , 23, 2, 5
2025/3/21, 87, 48, , 23, 3, 4
2025/3/22, 86, 52, , 24, 3, 2
2025/3/23, 104, 56, , 23, 2, 2
2025/3/24, 110, 50, , 22, 2, 1
2025/3/25, 105, 37, , 12, 1, 1
2025/3/26, 66, 29, , 10, , 1
2025/3/27, 61, 44, , 11, , 1
2025/3/28, 70, 21, , 7, , 1
2025/3/29, 38, 7, , 5, , 3
2025/3/30, 13, 9, , 7, , 3
2025/3/31, 26, 15, , 8, , 4
2024/10/1, 32, 8, , 1, , 3
2024/10/2, 13, 13, , 2, , 
2024/10/3, 38, 12, , 3, , 3
2024/10/4, 33, 16, , 4, 1, 4
2024/10/5, 41, 19, , 4, 1, 4
2024/10/6, 42, 24, , 5, 1, 5
2024/10/7, 52, 14, , 2, 1, 4
2024/10/8, 28, 30, , 3, 1, 5
2024/10/9, 59, 40, , 5, 1, 5
2024/10/10, 82, 40, , 4, 1, 4
2024/10/11, 78, 37, , 3, , 3
2024/10/12, 65, 28, , 4, , 4
2024/10/13, 56, 27, , 2, , 3
2024/10/14, 59, 30, , 5, , 4
2024/10/15, 62, 25, , 1, , 3
2024/10/16, 48, 32, , 2, , 4
2024/10/17, 67, 36, , 7, 1, 3
2024/10/18, 81, 30, , 7, , 4
2024/10/19, 67, 18, , 1, , 3
2024/10/20, 31, 22, , 4, , 3
2024/10/21, 46, 26, , 3, , 3
2024/10/22, 50, 37, , 2, , 3
2024/10/23, 58, 31, , 1, , 2
2024/10/24, 51, 19, , 2, , 2
2024/10/25, 37, 28, , 9, 1, 4
2024/10/26, 61, 30, , 9, , 4
2024/10/27, 60, 23, , 2, , 3
2024/10/28, 40, 32, , 1, , 4
2024/10/29, 60, 33, , 1, , 3
2024/10/30, 70, 15, , , , 2
2024/10/31, 17, 22, , 8, 1, 3
2024/11/1, 47, 18, , 8, 1, 3
2024/11/2, 33, 33, , 5, , 4
2024/11/3, 62, 36, , 7, , 4
2024/11/4, 68, 39, , 5, , 3
2024/11/5, 74, 45, , 5, , 2
2024/11/6, 60, 32, , 5, , 1
2024/11/7, 47, 25, , 6, , 2
2024/11/8, 45, 38, , 9, 1, 3
2024/11/9, 71, 32, , 7, 1, 3
2024/11/10, 66, 27, , 3, , 2
2024/11/11, 49, 19, , 2, , 2
2024/11/12, 42, 20, , 2, , 3
2024/11/13, 44, 22, , 12, 1, 2
2024/11/14, 50, 25, , 12, 1, 3
2024/11/15, 63, 19, , 7, , 4
2024/11/16, 34, 23, , 1, , 3
2024/11/17, 37, 23, , 1, , 2
2024/11/18, 36, 11, , 1, 1, 2
2024/11/19, 23, 10, , 4, , 2
2024/11/20, 30, 14, , 5, , 4
2024/11/21, 35, 23, , 3, , 4
2024/11/22, 56, 28, , 3, , 4
2024/11/23, 62, 22, , 2, , 3
2024/11/24, 41, 23, , 9, , 4
2024/11/25, 56, 16, , 6, 1, 6
2024/11/26, 41, 29, , 4, , 4
2024/11/27, 50, 24, , 5, , 3
2024/11/28, 41, 32, , 3, 1, 2
2024/11/29, 53, 40, , 7, 1, 2
2024/11/30, 64, 44, , 15, 2, 3
2024/12/1, 88, 55, , 21, 3, 5
2024/12/2, 104, 51, , 16, 2, 5
2024/12/3, 94, 28, , 4, , 3
2024/12/4, 62, 34, , 4, , 
2024/12/5, 68, 34, , 5, , 3
2024/12/6, 72, 27, , 5, , 4
2024/12/7, 67, 36, , 5, , 4
2024/12/8, 80, 26, , 5, , 4
2024/12/9, 67, 25, , 7, , 3
2024/12/10, 53, 33, , 11, 1, 5
2024/12/11, 69, 19, , 5, , 5
2024/12/12, 42, 27, , 8, 1, 5
2024/12/13, 61, 31, , 3, 2, 4
2024/12/14, 77, 49, , 6, 2, 4
2024/12/15, 114, 43, , 7, 1, 4
2024/12/16, 86, 43, , 11, 2, 5
2024/12/17, 92, 38, , 6, 1, 3
2024/12/18, 68, 45, , 6, 1, 4
2024/12/19, 87, 27, , 10, 1, 3
2024/12/20, 59, 41, , 14, 2, 3
2024/12/21, 76, 57, , 7, 1, 3
2024/12/22, 113, 28, , 7, , 2
2024/12/23, 58, 23, , 6, , 1
2024/12/24, 42, 33, , 12, 1, 2
2024/12/25, 62, 47, , 14, 1, 3
2024/12/26, 87, 49, , 7, 1, 4
2024/12/27, 106, 59, , 10, 1, 6
2024/12/28, 131, 43, , 7, 1, 5
2024/12/29, 81, , , , , 
2024/7/1, 36, 15, , , 1, 
2024/7/2, 24, 13, , 1, 2, 4
2024/7/3, 27, 15, , 2, 2, 3
2024/7/4, 26, 11, , 2, 1, 2
2024/7/5, 29, 10, , 2, 1, 2
2024/7/6, 16, 12, , 1, 1, 2
2024/7/7, 38, 12, , 1, 1, 2
2024/7/8, 17, 11, , 1, 1, 3
2024/7/9, 17, 11, , 1, 1, 2
2024/7/10, 19, 18, , 4, 1, 2
2024/7/11, 40, 20, , 4, 1, 2
2024/7/12, 44, 14, , 1, 1, 1
2024/7/13, 35, 15, , 2, 1, 1
2024/7/14, 38, 17, , 3, 1, 1
2024/7/15, 27, 17, , 2, 1, 1
2024/7/16, 34, 16, , 2, 1, 1
2024/7/17, 37, 11, , 1, 1, 1
2024/7/18, 16, 17, , 1, 1, 2
2024/7/19, 25, 19, , 3, 2, 3
2024/7/20, 36, 20, , 2, 1, 3
2024/7/21, 35, 22, , 5, 2, 4
2024/7/22, 44, 23, , 2, 1, 3
2024/7/23, 38, 24, , 3, 1, 3
2024/7/24, 43, 14, , 2, 1, 4
2024/7/25, 23, 9, , , , 3
2024/7/26, 29, 19, , 1, , 3
2024/7/27, 29, 22, , 2, 1, 
2024/7/28, 41, 26, , 6, 1, 3
2024/7/29, 53, 19, , 5, 2, 3
2024/7/30, 51, 8, , 2, , 2
2024/7/31, 25, 22, , 2, 1, 2
2024/8/1, 46, 31, , 3, 1, 3
2024/8/2, 64, 36, , 9, 4, 4
2024/8/3, 72, 27, , 10, 2, 4
2024/8/4, 61, 34, , 10, 3, 3
2024/8/5, 78, 21, , 3, 2, 3
2024/8/6, 55, 23, , 7, 2, 3
2024/8/7, 55, 32, , 11, 4, 4
2024/8/8, 67, 31, , 10, 3, 3
2024/8/9, 60, 37, , 12, 3, 4
2024/8/10, 72, 40, , 13, 3, 3
2024/8/11, 87, 34, , 12, 3, 4
2024/8/12, 72, 39, , 12, 3, 2
2024/8/13, 54, 26, , 9, 2, 2
2024/8/14, 60, 20, , 9, 3, 2
2024/8/15, 51, 8, , 2, 1, 1
2024/8/16, 20, 12, , 3, 1, 1
2024/8/17, 34, 12, , 4, 1, 1
2024/8/18, 27, 15, , 4, 1, 1
2024/8/19, 38, 8, , 2, , 1
2024/8/20, 27, 13, , 3, 1, 2
2024/8/21, 32, 22, , 7, 1, 2
2024/8/22, 48, 26, , 14, 3, 3
2024/8/23, 59, 29, , 10, 3, 3
2024/8/24, 70, 25, , 12, 3, 3
2024/8/25, 73, 28, , 11, 2, 4
2024/8/26, 84, 36, , 12, 2, 4
2024/8/27, 91, 31, , 12, 3, 5
2024/8/28, 72, 33, , 10, 2, 5
2024/8/29, 77, 17, , 5, 1, 3
2024/8/30, 54, 16, , 10, 3, 4
2024/8/31, 31, 24, , 12, 3, 4
2024/9/1, 63, 42, , 12, 3, 5
2024/9/2, 90, 23, , 7, 2, 5
2024/9/3, 56, 20, , 1, 1, 4
2024/9/4, 42, 19, , 1, 1, 4
2024/9/5, 43, 18, , 1, 1, 4
2024/9/6, 31, 16, , 2, 1, 3
2024/9/7, 32, 13, , 5, 1, 3
2024/9/8, 33, 15, , 6, 1, 4
2024/9/9, 33, 35, , 5, 1, 3
2024/9/10, 76, 39, , 10, 3, 4
2024/9/11, 95, 36, , 6, 2, 4
2024/9/12, 92, 14, , 2, 1, 3
2024/9/13, 32, 20, , 5, 1, 2
2024/9/14, 44, 21, , 7, 2, 4
2024/9/15, 56, 24, , 4, 1, 4
2024/9/16, 49, 19, , , 1, 3
2024/9/17, 37, 26, , 1, 1, 3
2024/9/18, 39, 23, , 5, 1, 4
2024/9/19, 52, 14, , 4, 1, 4
2024/9/20, 42, 17, , 5, 1, 4
2024/9/21, 51, 9, , 3, 1, 5
2024/9/22, 27, 11, , 3, 1, 5
2024/9/23, 40, 11, , 7, 1, 4
2024/9/24, 33, 19, , 9, 2, 6
2024/9/25, 59, 26, , 3, 1, 5
2024/9/26, 69, 14, , 1, 1, 5
2024/9/27, 39, 18, , 1, 1, 3
2024/9/28, 40, 18, , 1, 1, 2
2024/9/29, 40, 13, , , , 2
2024/9/30, 28, 12, , 2, 1, 3
2024/4/1, 66, 39, 28, 15, 2, 7
2024/4/2, 94, 27, 18, 6, 1, 6
2024/4/3, 75, 30, 21, 8, , 7
2024/4/4, 85, 19, 29, 8, , 8
2024/4/5, 61, 23, 27, 8, , 7
2024/4/6, 72, 11, 23, 8, , 8
2024/4/7, 43, 23, 28, 12, 1, 8
2024/4/8, 72, 18, 44, 7, 1, 8
2024/4/9, 48, 38, 55, 10, 1, 8
2024/4/10, 68, 40, 42, 13, 1, 8
2024/4/11, 87, 36, 33, 8, 1, 4
2024/4/12, 82, 35, 29, 8, 1, 5
2024/4/13, 95, 25, 28, 7, 1, 6
2024/4/14, 70, 44, 30, 16, 2, 8
2024/4/15, 105, 32, 25, 8, , 6
2024/4/16, 77, 25, 18, 8, 1, 6
2024/4/17, 70, 36, 37, 10, 1, 7
2024/4/18, 80, 50, 31, 14, 1, 4
2024/4/19, 70, 45, 22, 19, 1, 4
2024/4/20, 87, 26, 20, 13, 1, 3
2024/4/21, 59, 28, 15, 15, 1, 4
2024/4/22, 71, 31, 17, 16, 1, 4
2024/4/23, 84, 24, 39, 8, 1, 4
2024/4/24, 61, 34, 36, 9, , 5
2024/4/25, 87, 19, 16, 12, 1, 6
2024/4/26, 63, 17, 23, 10, , 4
2024/4/27, 44, 15, 26, 4, , 
2024/4/28, 42, 24, 19, 8, 1, 4
2024/4/29, 61, 19, 25, 6, , 4
2024/4/30, 49, 20, 27, 5, , 5
2024/5/1, 60, 17, 36, 4, 1, 4
2024/5/2, 48, 22, 39, 3, 1, 4
2024/5/3, 52, 28, 29, 4, 1, 4
2024/5/4, 63, 19, 23, 5, 1, 4
2024/5/5, 58, 58, 33, 6, 1, 5
2024/5/6, 90, 35, 28, 8, 1, 5
2024/5/7, 81, 39, 41, 6, 1, 7
2024/5/8, 84, 46, 48, 4, 1, 4
2024/5/9, 77, 27, 30, 4, 1, 3
2024/5/10, 44, 34, 28, 6, 1, 4
2024/5/11, 61, 33, 20, 6, 1, 2
2024/5/12, 57, 25, 27, 5, , 2
2024/5/13, 42, 25, 37, 2, 1, 1
2024/5/14, 42, 41, 42, 9, 2, 2
2024/5/15, 71, 47, 47, 3, 1, 2
2024/5/16, 71, 34, 33, 7, 2, 2
2024/5/17, 50, 45, 31, 6, 2, 3
2024/5/18, 77, 31, 23, 2, 1, 2
2024/5/19, 56, 20, 15, 6, , 3
2024/5/20, 49, 10, 13, 5, , 3
2024/5/21, 33, 9, 15, 3, , 4
2024/5/22, 30, 16, 13, 6, 1, 4
2024/5/23, 49, 20, 9, 11, 1, 5
2024/5/24, 68, 31, 17, 15, 1, 4
2024/5/25, 87, 28, 10, 11, 2, 3
2024/5/26, 63, 10, 11, 6, 1, 2
2024/5/27, 28, 24, 34, 5, 1, 3
2024/5/28, 52, 25, 48, 1, 1, 1
2024/5/29, 45, 39, 27, 9, 1, 4
2024/5/30, 97, 32, 21, 12, 1, 4
2024/5/31, 92, 7, 25, 4, 1, 2
2024/6/1, 16, 6, 33, 2, , 2
2024/6/2, 15, 19, 40, 4, 1, 1
2024/6/3, 45, 27, 23, 15, 1, 2
2024/6/4, 63, 29, 13, 16, 1, 3
2024/6/5, 79, 13, 29, 7, , 3
2024/6/6, 44, 18, 36, 5, 1, 2
2024/6/7, 48, 18, 33, 7, 2, 2
2024/6/8, 43, 12, 19, 5, 1, 2
2024/6/9, 36, 12, 14, 5, 1, 1
2024/6/10, 36, 12, 16, 2, 1, 1
2024/6/11, 24, 24, 21, 4, 1, 2
2024/6/12, 51, 22, 18, 8, 1, 2
2024/6/13, 53, 22, 15, 6, 1, 2
2024/6/14, 47, 16, 13, 3, , 2
2024/6/15, 36, 15, 8, 6, 1, 3
2024/6/16, 29, 14, 9, 1, , 2
2024/6/17, 29, 12, , 4, 1, 2
2024/6/18, 24, 12, , 2, , 2
2024/6/19, 22, 12, , 1, 1, 2
2024/6/20, 26, 18, , 2, 2, 2
2024/6/21, 40, 22, , 2, 2, 2
2024/6/22, 59, 13, , 2, 1, 
2024/6/23, 48, 11, , 1, 1, 2
2024/6/24, 18, 13, , 2, 1, 2
2024/6/25, 26, 14, , 3, 2, 2
2024/6/26, 41, 17, , 3, 1, 2
2024/6/27, 29, 12, 11, 1, 1, 2
2024/6/28, 17, 12, 12, 1, 1, 2
2024/6/29, 21, 15, 5, 1, 1, 
2024/6/30, 29, 19, , 1, 1, 
2024/1/1, 126, 49, 40, 7, 1, 5
2024/1/2, 104, 44, 38, 13, 3, 6
2024/1/3, 92, 38, 44, 5, 1, 4
2024/1/4, 69, 56, 41, 16, 3, 5
2024/1/5, 115, 54, 42, 17, 3, 6
2024/1/6, 118, 58, 60, 8, 1, 4
2024/1/7, 122, 51, 47, 8, 1, 4
2024/1/8, 102, 47, 34, 16, 2, 4
2024/1/9, 96, 49, 44, 18, 2, 5
2024/1/10, 106, 59, 54, 7, 1, 4
2024/1/11, 143, 66, 45, 16, 2, 5
2024/1/12, 146, 48, 37, 23, 3, 4
2024/1/13, 98, 36, 38, 19, 3, 3
2024/1/14, 71, 71, 47, 22, 3, 5
2024/1/15, 132, 37, 42, 8, 1, 4
2024/1/16, 86, 42, 28, 20, 2, 4
2024/1/17, 77, 52, 64, 23, 3, 4
2024/1/18, 95, 42, 33, 15, 1, 4
2024/1/19, 91, 34, 29, 14, 1, 6
2024/1/20, 85, 23, 27, 8, , 7
2024/1/21, 57, 22, 24, 7, , 7
2024/1/22, 56, 18, 22, 5, , 7
2024/1/23, 44, 24, 31, 4, , 6
2024/1/24, 61, 38, 30, 8, 1, 7
2024/1/25, 81, 51, 39, 11, 2, 5
2024/1/26, 107, 54, 22, 15, 2, 1
2024/1/27, 107, , , , , 
2024/1/30, 66, 43, 27, 23, 2, 8
2024/1/31, 101, 29, 33, 22, 2, 7
2024/2/1, 68, 25, 27, 11, 1, 5
2024/2/2, 58, 18, 35, 5, 1, 1
